bin,trades,censored,winners,losers,ties,win_rate,mean_winner,median_winner,mean_loser,median_loser,average_return,median_return,expectancy,profit_factor,average_holding,median_holding,worst_return,p05_return,expected_shortfall05,top5_share_gross_profit,module,feature,group_type,year,symbol,partition
2,1,0,1,0,0,1.0,0.13155543088934296,0.13155543088934296,,,0.13155543088934296,0.13155543088934296,0.13155543088934296,inf,12.0,12.0,0.13155543088934296,0.13155543088934296,0.13155543088934296,1.0,pullback,rsi_distance_from_avg,bin/symbol,,GOOGL,
2,1,0,0,1,0,0.0,,,-0.030965914955575102,-0.030965914955575102,-0.030965914955575102,-0.030965914955575102,-0.030965914955575102,0.0,2.0,2.0,-0.030965914955575102,-0.030965914955575102,-0.030965914955575102,,pullback,rsi_distance_from_avg,bin/symbol,,HON,
2,3,0,1,2,0,0.3333333333333333,0.003429720601263009,0.003429720601263009,-0.020556783209690843,-0.020556783209690843,-0.012561281939372893,-0.012895361006475148,-0.012561281939372893,0.08342065405559601,3.0,2.0,-0.02821820541290654,-0.0266859209722634,-0.02821820541290654,1.0,pullback,rsi_distance_from_avg,bin/symbol,,JPM,
2,3,0,3,0,0,1.0,0.07758977731728327,0.08435485934588005,,,0.07758977731728327,0.08435485934588005,0.07758977731728327,inf,9.666666666666666,8.0,0.03213390406076577,0.0373559995892772,0.03213390406076577,1.0,pullback,rsi_distance_from_avg,bin/symbol,,LLY,
2,1,0,0,1,0,0.0,,,-0.03361376242343961,-0.03361376242343961,-0.03361376242343961,-0.03361376242343961,-0.03361376242343961,0.0,3.0,3.0,-0.03361376242343961,-0.03361376242343961,-0.03361376242343961,,pullback,rsi_distance_from_avg,bin/symbol,,MA,
2,2,0,1,1,0,0.5,0.004550685890893247,0.004550685890893247,-0.0414405196555695,-0.0414405196555695,-0.018444916882338125,-0.018444916882338125,-0.018444916882338125,0.10981247167545223,3.0,3.0,-0.0414405196555695,-0.03914095937824636,-0.0414405196555695,1.0,pullback,rsi_distance_from_avg,bin/symbol,,META,
2,2,0,1,1,0,0.5,0.025333288944128896,0.025333288944128896,-0.013739461997676616,-0.013739461997676616,0.00579691347322614,0.00579691347322614,0.00579691347322614,1.843834128906418,2.0,2.0,-0.013739461997676616,-0.011785824450586341,-0.013739461997676616,1.0,pullback,rsi_distance_from_avg,bin/symbol,,MRVL,
2,2,0,0,2,0,0.0,,,-0.03372948197998915,-0.03372948197998915,-0.03372948197998915,-0.03372948197998915,-0.03372948197998915,0.0,1.0,1.0,-0.039225523556140174,-0.03867591939852507,-0.039225523556140174,,pullback,rsi_distance_from_avg,bin/symbol,,MS,
2,1,0,1,0,0,1.0,0.020670945493391546,0.020670945493391546,,,0.020670945493391546,0.020670945493391546,0.020670945493391546,inf,3.0,3.0,0.020670945493391546,0.020670945493391546,0.020670945493391546,1.0,pullback,rsi_distance_from_avg,bin/symbol,,MU,
2,1,0,1,0,0,1.0,0.08831986712265749,0.08831986712265749,,,0.08831986712265749,0.08831986712265749,0.08831986712265749,inf,9.0,9.0,0.08831986712265749,0.08831986712265749,0.08831986712265749,1.0,pullback,rsi_distance_from_avg,bin/symbol,,NOW,
2,3,0,2,1,0,0.6666666666666666,0.0077027042078540164,0.0077027042078540164,-0.011406498936159526,-0.011406498936159526,0.001332969826516169,0.005770653987696273,0.001332969826516169,1.3505816729506404,5.333333333333333,4.0,-0.011406498936159526,-0.009688783643773947,-0.011406498936159526,1.0,pullback,rsi_distance_from_avg,bin/symbol,,NVDA,
2,2,0,1,1,0,0.5,0.002888376844493834,0.002888376844493834,-0.013097942286686703,-0.013097942286686703,-0.005104782721096435,-0.005104782721096435,-0.005104782721096435,0.2205214209433264,5.0,5.0,-0.013097942286686703,-0.012298626330127677,-0.013097942286686703,1.0,pullback,rsi_distance_from_avg,bin/symbol,,ORCL,
2,4,0,2,2,0,0.5,0.09107051442269776,0.09107051442269776,-0.04905479734740398,-0.04905479734740398,0.02100785853764689,0.011956802930274957,0.02100785853764689,1.8565057720601772,6.25,4.5,-0.08548078352458766,-0.07455298767143255,-0.08548078352458766,1.0,pullback,rsi_distance_from_avg,bin/symbol,,PLTR,
2,3,0,1,2,0,0.3333333333333333,0.012723739371698128,0.012723739371698128,-0.04475753318526682,-0.04475753318526682,-0.025597108999611835,-0.022402631923971295,-0.025597108999611835,0.1421407578365657,4.333333333333333,4.0,-0.06711243444656234,-0.06264145419430324,-0.06711243444656234,1.0,pullback,rsi_distance_from_avg,bin/symbol,,ROKU,
2,2,0,1,1,0,0.5,0.02336229331741735,0.02336229331741735,-0.008606582391457507,-0.008606582391457507,0.007377855462979921,0.007377855462979921,0.007377855462979921,2.7144680960244654,6.0,6.0,-0.008606582391457507,-0.007008138606013764,-0.008606582391457507,1.0,pullback,rsi_distance_from_avg,bin/symbol,,RTX,
2,2,0,1,1,0,0.5,0.14520997645714373,0.14520997645714373,-7.292580451778718e-05,-7.292580451778718e-05,0.07256852532631297,0.07256852532631297,0.07256852532631297,1991.2015701071334,13.5,13.5,-7.292580451778718e-05,0.007191219308565289,-7.292580451778718e-05,1.0,pullback,rsi_distance_from_avg,bin/symbol,,SHOP,
2,1,0,0,1,0,0.0,,,-0.06463029962884637,-0.06463029962884637,-0.06463029962884637,-0.06463029962884637,-0.06463029962884637,0.0,3.0,3.0,-0.06463029962884637,-0.06463029962884637,-0.06463029962884637,,pullback,rsi_distance_from_avg,bin/symbol,,SMCI,
2,3,0,0,3,0,0.0,,,-0.022597903711602568,-0.02628706372007039,-0.022597903711602568,-0.02628706372007039,-0.022597903711602568,0.0,3.3333333333333335,3.0,-0.04127999441964281,-0.03978070134968557,-0.04127999441964281,,pullback,rsi_distance_from_avg,bin/symbol,,TSLA,
2,4,0,2,2,0,0.5,0.0671858940378085,0.0671858940378085,-0.043690575825316436,-0.043690575825316436,0.011747659106246033,0.011998439808516337,0.011747659106246033,1.537766274961241,6.0,5.0,-0.04789171616940058,-0.04663137406617533,-0.04789171616940058,1.0,pullback,rsi_distance_from_avg,bin/symbol,,TSM,
2,1,0,1,0,0,1.0,0.009975946838483907,0.009975946838483907,,,0.009975946838483907,0.009975946838483907,0.009975946838483907,inf,5.0,5.0,0.009975946838483907,0.009975946838483907,0.009975946838483907,1.0,pullback,rsi_distance_from_avg,bin/symbol,,UBER,
2,1,0,1,0,0,1.0,0.07132052631864783,0.07132052631864783,,,0.07132052631864783,0.07132052631864783,0.07132052631864783,inf,19.0,19.0,0.07132052631864783,0.07132052631864783,0.07132052631864783,1.0,pullback,rsi_distance_from_avg,bin/symbol,,V,
2,2,0,0,2,0,0.0,,,-0.007157226207334166,-0.007157226207334166,-0.007157226207334166,-0.007157226207334166,-0.007157226207334166,0.0,3.0,3.0,-0.011880922635506996,-0.011408552992689714,-0.011880922635506996,,pullback,rsi_distance_from_avg,bin/symbol,,WMT,
3,2,0,2,0,0,1.0,0.06243097375934359,0.06243097375934359,,,0.06243097375934359,0.06243097375934359,0.06243097375934359,inf,13.0,13.0,0.027374503235098935,0.0308801502875234,0.027374503235098935,1.0,pullback,rsi_distance_from_avg,bin/symbol,,AAPL,
3,2,0,1,1,0,0.5,0.02349234046832982,0.02349234046832982,-0.07314156735452881,-0.07314156735452881,-0.024824613443099497,-0.024824613443099497,-0.024824613443099497,0.32119000614874316,4.0,4.0,-0.07314156735452881,-0.06830987196338588,-0.07314156735452881,1.0,pullback,rsi_distance_from_avg,bin/symbol,,AMD,
3,2,0,1,1,0,0.5,0.015591442722869386,0.015591442722869386,-0.012704890080386222,-0.012704890080386222,0.0014432763212415822,0.0014432763212415822,0.0014432763212415822,1.2272001272123887,4.0,4.0,-0.012704890080386222,-0.011290073440223442,-0.012704890080386222,1.0,pullback,rsi_distance_from_avg,bin/symbol,,ASML,
3,2,0,1,1,0,0.5,0.07468297434603,0.07468297434603,-0.024175571121332284,-0.024175571121332284,0.025253701612348856,0.025253701612348856,0.025253701612348856,3.0891917287583945,8.5,8.5,-0.024175571121332284,-0.019232643847964172,-0.024175571121332284,1.0,pullback,rsi_distance_from_avg,bin/symbol,,AVGO,
3,1,0,0,1,0,0.0,,,-0.0074958454997617885,-0.0074958454997617885,-0.0074958454997617885,-0.0074958454997617885,-0.0074958454997617885,0.0,4.0,4.0,-0.0074958454997617885,-0.0074958454997617885,-0.0074958454997617885,,pullback,rsi_distance_from_avg,bin/symbol,,BAC,
3,3,0,2,1,0,0.6666666666666666,0.00580117472488928,0.00580117472488928,-0.0031816407767758514,-0.0031816407767758514,0.002806902891000903,0.0014914952198450404,0.002806902891000903,3.646656006695992,3.3333333333333335,3.0,-0.0031816407767758514,-0.0027143271771137623,-0.0031816407767758514,1.0,pullback,rsi_distance_from_avg,bin/symbol,,COST,
3,1,0,1,0,0,1.0,0.062189295932944866,0.062189295932944866,,,0.062189295932944866,0.062189295932944866,0.062189295932944866,inf,6.0,6.0,0.062189295932944866,0.062189295932944866,0.062189295932944866,1.0,pullback,rsi_distance_from_avg,bin/symbol,,CRM,
3,2,0,0,2,0,0.0,,,-0.0250055119629935,-0.0250055119629935,-0.0250055119629935,-0.0250055119629935,-0.0250055119629935,0.0,2.0,2.0,-0.03622648697591069,-0.03510438947461897,-0.03622648697591069,,pullback,rsi_distance_from_avg,bin/symbol,,CVX,
3,1,0,0,1,0,0.0,,,-0.04528135483057494,-0.04528135483057494,-0.04528135483057494,-0.04528135483057494,-0.04528135483057494,0.0,4.0,4.0,-0.04528135483057494,-0.04528135483057494,-0.04528135483057494,,pullback,rsi_distance_from_avg,bin/symbol,,DDOG,
3,3,0,1,2,0,0.3333333333333333,0.01274339814330605,0.01274339814330605,-0.030341941262552297,-0.030341941262552297,-0.015980161460599513,-0.02217307896647769,-0.015980161460599513,0.20999642101070537,3.3333333333333335,3.0,-0.038510803558626905,-0.03687703109941198,-0.038510803558626905,1.0,pullback,rsi_distance_from_avg,bin/symbol,,DE,
3,3,0,0,3,0,0.0,,,-0.03521748809228039,-0.03929507356465489,-0.03521748809228039,-0.03929507356465489,-0.03521748809228039,0.0,2.3333333333333335,3.0,-0.042922062868146704,-0.04255936393779752,-0.042922062868146704,,pullback,rsi_distance_from_avg,bin/symbol,,ETN,
3,3,0,2,1,0,0.6666666666666666,0.06927088518918911,0.06927088518918911,-0.012511677514770336,-0.012511677514770336,0.04201003095453596,0.04551521033085537,0.04201003095453596,11.072997223180211,10.666666666666666,9.0,-0.012511677514770336,-0.006708988730207765,-0.012511677514770336,1.0,pullback,rsi_distance_from_avg,bin/symbol,,GE,
3,1,0,0,1,0,0.0,,,-0.026219264432567724,-0.026219264432567724,-0.026219264432567724,-0.026219264432567724,-0.026219264432567724,0.0,3.0,3.0,-0.026219264432567724,-0.026219264432567724,-0.026219264432567724,,pullback,rsi_distance_from_avg,bin/symbol,,GOOGL,
3,1,0,1,0,0,1.0,0.0037317885623160407,0.0037317885623160407,,,0.0037317885623160407,0.0037317885623160407,0.0037317885623160407,inf,10.0,10.0,0.0037317885623160407,0.0037317885623160407,0.0037317885623160407,1.0,pullback,rsi_distance_from_avg,bin/symbol,,GS,
3,1,0,0,1,0,0.0,,,-0.0027227873849396955,-0.0027227873849396955,-0.0027227873849396955,-0.0027227873849396955,-0.0027227873849396955,0.0,6.0,6.0,-0.0027227873849396955,-0.0027227873849396955,-0.0027227873849396955,,pullback,rsi_distance_from_avg,bin/symbol,,HD,
3,1,0,1,0,0,1.0,0.01661114766304861,0.01661114766304861,,,0.01661114766304861,0.01661114766304861,0.01661114766304861,inf,7.0,7.0,0.01661114766304861,0.01661114766304861,0.01661114766304861,1.0,pullback,rsi_distance_from_avg,bin/symbol,,HOOD,
3,3,0,2,1,0,0.6666666666666666,0.0642889671671959,0.0642889671671959,-0.024041849716824215,-0.024041849716824215,0.03484536153918919,0.0464055955638234,0.03484536153918919,5.348088264789976,14.666666666666666,21.0,-0.024041849716824215,-0.016997105188759454,-0.024041849716824215,1.0,pullback,rsi_distance_from_avg,bin/symbol,,JPM,
3,4,0,3,1,0,0.75,0.014301416571576908,0.008975912677034126,-0.022985258048140222,-0.022985258048140222,0.0049797479166476255,0.005054676088114829,0.0049797479166476255,1.86659856612757,3.0,2.5,-0.022985258048140222,-0.01936745341603986,-0.022985258048140222,1.0,pullback,rsi_distance_from_avg,bin/symbol,,LLY,
3,2,0,1,1,0,0.5,0.06957812447637024,0.06957812447637024,-0.03816931896141029,-0.03816931896141029,0.015704402757479974,0.015704402757479974,0.015704402757479974,1.8228809517590472,5.0,5.0,-0.03816931896141029,-0.03278194678952127,-0.03816931896141029,1.0,pullback,rsi_distance_from_avg,bin/symbol,,MRVL,
3,3,0,1,2,0,0.3333333333333333,0.16635271460687506,0.16635271460687506,-0.008474330067971547,-0.008474330067971547,0.049801351490310654,-0.006127153517882955,0.049801351490310654,9.815095309751959,9.0,2.0,-0.01082150661806014,-0.01035207130804242,-0.01082150661806014,1.0,pullback,rsi_distance_from_avg,bin/symbol,,MS,
3,3,0,1,2,0,0.3333333333333333,0.08424512584191945,0.08424512584191945,-0.05876307578765566,-0.05876307578765566,-0.011093675244463955,-0.05057196028712485,-0.011093675244463955,0.7168202541536874,3.6666666666666665,4.0,-0.06695419128818647,-0.0653159681880803,-0.06695419128818647,1.0,pullback,rsi_distance_from_avg,bin/symbol,,MU,
3,1,0,1,0,0,1.0,0.18880796301834035,0.18880796301834035,,,0.18880796301834035,0.18880796301834035,0.18880796301834035,inf,20.0,20.0,0.18880796301834035,0.18880796301834035,0.18880796301834035,1.0,pullback,rsi_distance_from_avg,bin/symbol,,NFLX,
3,1,0,0,1,0,0.0,,,-0.007746926416738464,-0.007746926416738464,-0.007746926416738464,-0.007746926416738464,-0.007746926416738464,0.0,2.0,2.0,-0.007746926416738464,-0.007746926416738464,-0.007746926416738464,,pullback,rsi_distance_from_avg,bin/symbol,,NOW,
3,2,0,0,2,0,0.0,,,-0.07953253622606071,-0.07953253622606071,-0.07953253622606071,-0.07953253622606071,-0.07953253622606071,0.0,1.5,1.5,-0.08507599054788184,-0.08452164511569973,-0.08507599054788184,,pullback,rsi_distance_from_avg,bin/symbol,,NVDA,
3,2,0,1,1,0,0.5,0.34978348301577045,0.34978348301577045,-0.009880583302408374,-0.009880583302408374,0.16995144985668104,0.16995144985668104,0.16995144985668104,35.40109650515384,4.0,4.0,-0.009880583302408374,0.008102620013500567,-0.009880583302408374,1.0,pullback,rsi_distance_from_avg,bin/symbol,,ORCL,
3,4,0,1,3,0,0.25,0.05390649655974711,0.05390649655974711,-0.018087342573730236,-0.0195377894810268,-8.888279036090019e-05,-0.01208989964742635,-8.888279036090019e-05,0.9934478828681008,5.25,3.5,-0.03008222842633801,-0.02850056258454133,-0.03008222842633801,1.0,pullback,rsi_distance_from_avg,bin/symbol,,PANW,
3,1,0,0,1,0,0.0,,,-0.04398461422731936,-0.04398461422731936,-0.04398461422731936,-0.04398461422731936,-0.04398461422731936,0.0,3.0,3.0,-0.04398461422731936,-0.04398461422731936,-0.04398461422731936,,pullback,rsi_distance_from_avg,bin/symbol,,PLTR,
3,1,0,1,0,0,1.0,0.0623029544804401,0.0623029544804401,,,0.0623029544804401,0.0623029544804401,0.0623029544804401,inf,12.0,12.0,0.0623029544804401,0.0623029544804401,0.0623029544804401,1.0,pullback,rsi_distance_from_avg,bin/symbol,,QCOM,
3,1,0,0,1,0,0.0,,,-0.03377349220555492,-0.03377349220555492,-0.03377349220555492,-0.03377349220555492,-0.03377349220555492,0.0,3.0,3.0,-0.03377349220555492,-0.03377349220555492,-0.03377349220555492,,pullback,rsi_distance_from_avg,bin/symbol,,ROKU,
3,2,0,1,1,0,0.5,0.03597058959969446,0.03597058959969446,-0.033954674609109836,-0.033954674609109836,0.001007957495292311,0.001007957495292311,0.001007957495292311,1.0593707645204105,10.0,10.0,-0.033954674609109836,-0.030458411398669623,-0.033954674609109836,1.0,pullback,rsi_distance_from_avg,bin/symbol,,RTX,
3,1,0,0,1,0,0.0,,,-0.03133478733622097,-0.03133478733622097,-0.03133478733622097,-0.03133478733622097,-0.03133478733622097,0.0,4.0,4.0,-0.03133478733622097,-0.03133478733622097,-0.03133478733622097,,pullback,rsi_distance_from_avg,bin/symbol,,SHOP,
3,2,0,0,2,0,0.0,,,-0.02195803880692232,-0.02195803880692232,-0.02195803880692232,-0.02195803880692232,-0.02195803880692232,0.0,2.5,2.5,-0.02239454032517796,-0.022350890173352393,-0.02239454032517796,,pullback,rsi_distance_from_avg,bin/symbol,,TSLA,
3,3,0,3,0,0,1.0,0.07693667111074383,0.059760774352375146,,,0.07693667111074383,0.059760774352375146,0.07693667111074383,inf,12.333333333333334,12.0,0.03949946091898404,0.04152559226232315,0.03949946091898404,1.0,pullback,rsi_distance_from_avg,bin/symbol,,TSM,
3,1,0,1,0,0,1.0,0.1102014799611335,0.1102014799611335,,,0.1102014799611335,0.1102014799611335,0.1102014799611335,inf,17.0,17.0,0.1102014799611335,0.1102014799611335,0.1102014799611335,1.0,pullback,rsi_distance_from_avg,bin/symbol,,UBER,
3,3,0,0,3,0,0.0,,,-0.014655655053296543,-0.008478682135215299,-0.014655655053296543,-0.008478682135215299,-0.014655655053296543,0.0,3.6666666666666665,3.0,-0.030478970221442858,-0.028278941412820103,-0.030478970221442858,,pullback,rsi_distance_from_avg,bin/symbol,,WMT,
3,4,0,0,4,0,0.0,,,-0.03469262015055552,-0.02920998097373617,-0.03469262015055552,-0.02920998097373617,-0.03469262015055552,0.0,3.0,2.5,-0.07356424736862621,-0.06805829148487837,-0.07356424736862621,,pullback,rsi_distance_from_avg,bin/symbol,,XOM,
4,2,0,1,1,0,0.5,0.04638244387662982,0.04638244387662982,-0.03308025188182473,-0.03308025188182473,0.006651095997402545,0.006651095997402545,0.006651095997402545,1.4021188243162594,5.0,5.0,-0.03308025188182473,-0.029107117093902003,-0.03308025188182473,1.0,pullback,rsi_distance_from_avg,bin/symbol,,AAPL,
4,2,0,1,1,0,0.5,0.02627702200727655,0.02627702200727655,-0.06502393399402107,-0.06502393399402107,-0.019373455993372257,-0.019373455993372257,-0.019373455993372257,0.40411307642033345,6.0,6.0,-0.06502393399402107,-0.06045888619395619,-0.06502393399402107,1.0,pullback,rsi_distance_from_avg,bin/symbol,,ABNB,
4,2,0,0,2,0,0.0,,,-0.030592526828179478,-0.030592526828179478,-0.030592526828179478,-0.030592526828179478,-0.030592526828179478,0.0,1.5,1.5,-0.038505359579045884,-0.037714076303959246,-0.038505359579045884,,pullback,rsi_distance_from_avg,bin/symbol,,AMZN,
4,6,0,2,4,0,0.3333333333333333,0.10314449959671357,0.10314449959671357,-0.05277980607005839,-0.052642938690550534,-0.0008050375144677361,-0.012870842161412377,-0.0008050375144677361,0.977120865694377,6.166666666666667,3.5,-0.098857189360119,-0.0957729796694117,-0.098857189360119,1.0,pullback,rsi_distance_from_avg,bin/symbol,,AVGO,
4,1,0,0,1,0,0.0,,,-0.05115771082503673,-0.05115771082503673,-0.05115771082503673,-0.05115771082503673,-0.05115771082503673,0.0,2.0,2.0,-0.05115771082503673,-0.05115771082503673,-0.05115771082503673,,pullback,rsi_distance_from_avg,bin/symbol,,COIN,
4,1,0,1,0,0,1.0,0.01492781491623707,0.01492781491623707,,,0.01492781491623707,0.01492781491623707,0.01492781491623707,inf,10.0,10.0,0.01492781491623707,0.01492781491623707,0.01492781491623707,1.0,pullback,rsi_distance_from_avg,bin/symbol,,COP,
4,1,0,0,1,0,0.0,,,-0.023683079537273888,-0.023683079537273888,-0.023683079537273888,-0.023683079537273888,-0.023683079537273888,0.0,5.0,5.0,-0.023683079537273888,-0.023683079537273888,-0.023683079537273888,,pullback,rsi_distance_from_avg,bin/symbol,,CVX,
4,3,0,1,2,0,0.3333333333333333,0.06321418759685371,0.06321418759685371,-0.02507535681203371,-0.02507535681203371,0.004354491324262096,-0.016850229280586104,0.004354491324262096,1.2604843087719713,6.333333333333333,2.0,-0.03330048434348132,-0.0316554588371918,-0.03330048434348132,1.0,pullback,rsi_distance_from_avg,bin/symbol,,ETN,
4,1,0,1,0,0,1.0,0.1775844912348532,0.1775844912348532,,,0.1775844912348532,0.1775844912348532,0.1775844912348532,inf,22.0,22.0,0.1775844912348532,0.1775844912348532,0.1775844912348532,1.0,pullback,rsi_distance_from_avg,bin/symbol,,GE,
4,2,0,0,2,0,0.0,,,-0.014238553062213333,-0.014238553062213333,-0.014238553062213333,-0.014238553062213333,-0.014238553062213333,0.0,3.5,3.5,-0.014381921858600877,-0.014367584978962122,-0.014381921858600877,,pullback,rsi_distance_from_avg,bin/symbol,,GOOGL,
4,2,0,1,1,0,0.5,0.04432301493966806,0.04432301493966806,-0.05066663953993056,-0.05066663953993056,-0.0031718123001312493,-0.0031718123001312493,-0.0031718123001312493,0.8747968158562586,4.5,4.5,-0.05066663953993056,-0.04591715681595063,-0.05066663953993056,1.0,pullback,rsi_distance_from_avg,bin/symbol,,GS,
