module,scenario,symbol,trades,censored,winners,losers,ties,win_rate,mean_winner,median_winner,mean_loser,median_loser,average_return,median_return,expectancy,profit_factor,average_holding,median_holding,worst_return,p05_return,expected_shortfall05,top5_share_gross_profit
breakout,baseline,COP,9,0,5,4,0,0.5555555555555556,0.0549873745138719,0.03460833960815313,-0.027406088682486424,-0.008633923336180571,0.018368057537712645,0.00427162294203054,0.018368057537712645,2.5079907949894276,13.0,9.0,-0.08728507126135476,-0.05662480827088061,-0.08728507126135476,1.0
breakout,baseline,COST,16,0,7,9,0,0.4375,0.04169453104822326,0.013250838512380847,-0.022617206667597575,-0.022683148709110812,0.00551917858307404,-0.003440414881464793,0.00551917858307404,1.4338233797294253,13.0,13.0,-0.04041213320211934,-0.04033237356912711,-0.04041213320211934,0.9484367288293014
breakout,baseline,CRM,5,0,2,3,0,0.4,0.10283995791267186,0.10283995791267186,-0.0343746249330051,-0.050394503746291175,0.020511208205265686,-0.002291379500782398,0.020511208205265686,1.9944936730335865,14.6,10.0,-0.05043799155194173,-0.05042929399081162,-0.05043799155194173,1.0
breakout,baseline,CRWD,10,1,3,7,0,0.3,0.15123027950847354,0.15749261396410463,-0.051497357058003145,-0.06384542752930622,0.009320933911939855,-0.02976464293110731,0.009320933911939855,1.2585689952826506,12.5,7.5,-0.083907517483083,-0.07811304468556649,-0.083907517483083,1.0
breakout,baseline,CVX,10,0,4,6,0,0.4,0.1140174041974556,0.10608604619331274,-0.018536274900772847,-0.017077098592978845,0.034485196738518534,-0.007409162587856288,0.034485196738518534,4.10069462204267,14.8,10.5,-0.03302529529736398,-0.031312836699071464,-0.03302529529736398,1.0
breakout,baseline,DDOG,11,0,3,8,0,0.2727272727272727,0.04951082202516691,0.031474415570028835,-0.0527786470568047,-0.0242162469305372,-0.024881519125357895,-0.00894120439403756,-0.024881519125357895,0.3517816256156537,7.7272727272727275,9.0,-0.21953813037602288,-0.14444590380902567,-0.21953813037602288,1.0
breakout,baseline,DE,13,1,3,10,0,0.23076923076923078,0.05565577142437891,0.019320208933760297,-0.03574596412552602,-0.03972941146190562,-0.014653255921701806,-0.028851396917775607,-0.014653255921701806,0.46709416953145255,7.6923076923076925,7.0,-0.059122615510314724,-0.05634302282447949,-0.059122615510314724,1.0
breakout,baseline,ETN,15,0,6,9,0,0.4,0.04833183577950254,0.04342067090709356,-0.04813797714784193,-0.05464152533965139,-0.009550051976904143,-0.020192131980774075,-0.009550051976904143,0.6693514302448457,12.6,10.0,-0.0855862321524784,-0.07485769368478816,-0.0855862321524784,0.9791088819480106
breakout,baseline,GE,17,0,5,12,0,0.29411764705882354,0.131065301202182,0.04353303278555676,-0.033252356866086775,-0.032348856485891475,0.01507636609516874,-0.022332875145997244,0.01507636609516874,1.6423059089466139,12.058823529411764,7.0,-0.062293147043900654,-0.05515252148928067,-0.062293147043900654,1.0
breakout,baseline,GOOGL,9,0,2,7,0,0.2222222222222222,0.21065030505435012,0.21065030505435012,-0.04386128226250955,-0.04166515359272005,0.012696848252348156,-0.04066576429298907,0.012696848252348156,1.372185178807321,12.777777777777779,11.0,-0.0817058787626379,-0.07340069765872478,-0.0817058787626379,1.0
breakout,baseline,GS,12,0,7,5,0,0.5833333333333334,0.06670429672731551,0.050812591836979726,-0.04846254949950368,-0.050095155551267756,0.01871811079947418,0.016021595851957393,0.01871811079947418,1.9269728147339444,18.416666666666668,17.0,-0.0709964214813733,-0.06212485644493744,-0.0709964214813733,0.9313747533602219
breakout,baseline,HD,8,0,2,6,0,0.25,0.01743710800542364,0.01743710800542364,-0.025819647750792724,-0.028055986191490634,-0.015005458811738634,-0.02149018641868783,-0.015005458811738634,0.2251141995135375,10.875,10.5,-0.04250424256206131,-0.0399552082699093,-0.04250424256206131,1.0
breakout,baseline,HON,6,0,3,3,0,0.5,0.04309214736606992,0.053115659278153204,-0.04208141642814763,-0.04702385352053784,0.0005053654689611461,0.0016415204538864914,0.0005053654689611461,1.0240184628682372,11.333333333333334,6.5,-0.07401827670074856,-0.06726967090569588,-0.07401827670074856,1.0
breakout,baseline,HOOD,12,0,7,5,0,0.5833333333333334,0.11896842171399413,0.13399426476465215,-0.0982285940282509,-0.09082670744835242,0.028469665154725366,0.025311206845255674,0.028469665154725366,1.6955937529930412,13.75,15.0,-0.1437077899233894,-0.11916989945125339,-0.1437077899233894,0.939212664334202
breakout,baseline,JPM,10,0,4,6,0,0.4,0.0428080521082333,0.04226957702915346,-0.02717278963483083,-0.025751996012915224,0.0008195470623948209,-0.018162565639970762,0.0008195470623948209,1.0502676312963897,15.5,13.5,-0.03792858931098919,-0.03763628545754477,-0.03792858931098919,1.0
breakout,baseline,LLY,21,0,8,13,0,0.38095238095238093,0.07235133911195082,0.05264768288880417,-0.033305477259410736,-0.02981723180891982,0.006944738501107952,-0.02149757382643136,0.006944738501107952,1.3368341983266172,12.714285714285714,10.0,-0.07505602680966805,-0.05658702953144046,-0.06582152817055426,0.9811156190530999
breakout,baseline,MA,9,0,4,5,0,0.4444444444444444,0.022977148967443795,0.02184073435667999,-0.028932108193191808,-0.02979915128920363,-0.005861327232909318,-0.021614908882919392,-0.005861327232909318,0.6353397772195719,11.444444444444445,7.0,-0.04054486304388594,-0.03664637348344486,-0.04054486304388594,1.0
breakout,baseline,META,10,0,5,5,0,0.5,0.10226940667245059,0.05506849725525176,-0.054869848007824594,-0.05209541832117115,0.023699779332312997,-0.0041420216016036515,0.023699779332312997,1.8638543824263316,16.8,13.0,-0.0671520363247643,-0.06510170454606784,-0.0671520363247643,1.0
breakout,baseline,MRVL,17,0,4,13,0,0.23529411764705882,0.1071915044203351,0.06303994113202771,-0.05986722032606143,-0.05255739741060772,-0.020559285091615184,-0.044258225260905504,-0.020559285091615184,0.5509192038726636,6.764705882352941,5.0,-0.1415971387436179,-0.10061768816906662,-0.1415971387436179,1.0
breakout,baseline,MS,11,0,4,7,0,0.36363636363636365,0.0912796502144348,0.034701206542112506,-0.041440001386790395,-0.037901375017951655,0.006821690104564218,-0.029726221334351544,0.006821690104564218,1.2586823932675075,12.545454545454545,7.0,-0.055832908578413054,-0.05568350900264846,-0.055832908578413054,1.0
breakout,baseline,MSFT,9,0,4,5,0,0.4444444444444444,0.06578329380421144,0.06314555898735108,-0.038299282384627986,-0.04132865266419927,0.007959640365967314,-0.026296299039731186,0.007959640365967314,1.3740893240467522,12.444444444444445,8.0,-0.04757766223185411,-0.046301443410980234,-0.04757766223185411,1.0
breakout,baseline,MU,15,0,8,7,0,0.5333333333333333,0.06123004376052285,0.026523037029844265,-0.06255925900744612,-0.05424986226512618,0.0034617024688039953,0.008850629377168628,0.0034617024688039953,1.118574516057486,11.866666666666667,10.0,-0.15228433900624183,-0.10063285466787773,-0.15228433900624183,0.9138190546025224
breakout,baseline,NFLX,11,0,4,7,0,0.36363636363636365,0.04512788973507653,0.04397802507372928,-0.03253320044318094,-0.030822978876267837,-0.0042928040147236805,-0.023003347362753446,-0.0042928040147236805,0.7926476710441804,16.545454545454547,17.0,-0.04926283568358192,-0.04805410396779575,-0.04926283568358192,1.0
breakout,baseline,NKE,1,0,0,1,0,0.0,,,-0.049813119429830244,-0.049813119429830244,-0.049813119429830244,-0.049813119429830244,-0.049813119429830244,0.0,5.0,5.0,-0.049813119429830244,-0.049813119429830244,-0.049813119429830244,
breakout,baseline,NOW,7,0,5,2,0,0.7142857142857143,0.025459223948312106,0.011346608299993344,-0.04821207899071556,-0.04821207899071556,0.004410280251447058,0.006043902473282792,0.004410280251447058,1.3201683313228887,11.428571428571429,10.0,-0.07881616156197446,-0.06045371201921912,-0.07881616156197446,1.0
breakout,baseline,NVDA,14,0,7,7,0,0.5,0.1441449826742241,0.015962141746754144,-0.05167130037927951,-0.053384709910931694,0.0462368411474723,-0.001711963226468216,0.0462368411474723,2.789652701135176,13.785714285714286,7.0,-0.07752759515746466,-0.07683831735239652,-0.07752759515746466,0.9978288363065653
breakout,baseline,ORCL,9,0,5,4,0,0.5555555555555556,0.022123405874295666,0.01889105939557889,-0.03460248649398881,-0.03231555887616644,-0.0030881018449418793,0.007317888391766836,-0.0030881018449418793,0.7991985589727407,10.0,10.0,-0.06111506169780312,-0.054136750546119175,-0.06111506169780312,1.0
breakout,baseline,PANW,15,0,6,9,0,0.4,0.0799892098230655,0.07129537761949856,-0.04823241901712125,-0.042169318516553145,0.0030562325189534465,-0.031229514768842614,0.0030562325189534465,1.1056078249592722,10.466666666666667,9.0,-0.09928727415436644,-0.07655551227929333,-0.09928727415436644,0.9980091948219284
breakout,baseline,PLTR,13,0,6,7,0,0.46153846153846156,0.03357332397412419,0.01702357249210129,-0.05762675246902022,-0.06361349188871734,-0.01553440949526126,-0.017747489228636892,-0.01553440949526126,0.4993711011293583,9.0,6.0,-0.10196071451246647,-0.08474981558087093,-0.10196071451246647,0.9666733436471001
breakout,baseline,QCOM,7,0,4,3,0,0.5714285714285714,0.03886530014642059,0.02673283562412576,-0.03562822612800306,-0.033738971241993654,0.006939503171667598,0.009320482257091811,0.006939503171667598,1.4544760103702632,7.285714285714286,7.0,-0.0509688318735394,-0.045799873684075676,-0.0509688318735394,1.0
breakout,baseline,ROKU,6,0,1,5,0,0.16666666666666666,0.06371136957017831,0.06371136957017831,-0.0799567032825812,-0.08588445161780567,-0.05601202447378795,-0.07433976366426814,-0.05601202447378795,0.15936467351589273,8.666666666666666,7.0,-0.11292694574608408,-0.11026348417820075,-0.11292694574608408,1.0
breakout,baseline,RTX,12,0,4,8,0,0.3333333333333333,0.06522468297930012,0.04549559974072004,-0.02417487993376559,-0.021241924642662502,0.005624974370589647,-0.0152401337898177,0.005624974370589647,1.3490177233145089,14.666666666666666,11.0,-0.05185025265236942,-0.04060587365902082,-0.05185025265236942,1.0
breakout,baseline,SHOP,13,0,1,12,0,0.07692307692307693,0.21857475955597283,0.21857475955597283,-0.06089453277839718,-0.06498564832415232,-0.03939689490652257,-0.05973764121693381,-0.03939689490652257,0.29911656211594795,7.846153846153846,6.0,-0.08502876433416373,-0.08352103768519312,-0.08502876433416373,1.0
breakout,baseline,SMCI,11,0,3,8,0,0.2727272727272727,0.21975679700889086,0.04289321877254526,-0.049210684179577205,-0.03868015771220745,0.024144083417277726,-0.015327365950175698,0.024144083417277726,1.6746119313767707,9.818181818181818,11.0,-0.13822502620668287,-0.1088656652160398,-0.13822502620668287,1.0
breakout,baseline,TSLA,10,0,4,6,0,0.4,0.08264250355089203,0.10459832157728943,-0.0789230660215725,-0.07809694224122599,-0.01429683819258668,-0.02768867194269703,-0.01429683819258668,0.6980849217414073,9.5,8.0,-0.16202942358134653,-0.13408816785084965,-0.16202942358134653,1.0
breakout,baseline,TSM,17,0,9,8,0,0.5294117647058824,0.03196268226737967,0.02514946597842549,-0.046971367556205554,-0.05603488936067158,-0.005182752943719256,0.00043475967881523303,-0.005182752943719256,0.7655305651421596,8.764705882352942,6.0,-0.10731163589001569,-0.07060516106937223,-0.10731163589001569,0.9131671460296618
breakout,baseline,UBER,8,0,2,6,0,0.25,0.13480432152603328,0.13480432152603328,-0.05048032742302674,-0.04548086776417132,-0.004159165185761732,-0.024070942439886778,-0.004159165185761732,0.8901442628423598,12.875,9.0,-0.11205946390479227,-0.09778969305212563,-0.11205946390479227,1.0
breakout,baseline,V,12,0,4,8,0,0.3333333333333333,0.03616927157715094,0.03307178383210185,-0.023486454432031983,-0.026045489433163094,-0.003601212428971009,-0.012859996687785813,-0.003601212428971009,0.7700028048469825,13.916666666666666,13.0,-0.04023518231209178,-0.036831303579081764,-0.04023518231209178,1.0
breakout,baseline,WMT,9,0,5,4,0,0.5555555555555556,0.06460988449899827,0.07229695868590236,-0.008470364616823156,-0.009741068528942243,0.032129773780855415,0.017752184105778168,0.032129773780855415,9.53469647142983,20.88888888888889,17.0,-0.011626829856081544,-0.011412249009803732,-0.011626829856081544,1.0
breakout,baseline,XOM,8,0,4,4,0,0.5,0.07244422597337019,0.0495109989227599,-0.018767756846248013,-0.015334061064223248,0.02683823456356109,0.005986021156383303,0.02683823456356109,3.8600364746228584,13.375,13.0,-0.034005788733722064,-0.029169449591758472,-0.034005788733722064,1.0
breakout,breakeven_1,AAPL,20,0,6,4,10,0.3,0.031430702349015016,0.020710480425400912,-0.01664351464961486,-0.01148956413232155,0.006100507774781533,0.0,0.006100507774781533,2.8326981719941893,8.05,5.0,-0.04144208714949493,-0.020611840132908874,-0.04144208714949493,0.9960514555804758
breakout,breakeven_1,ABNB,6,0,2,3,1,0.3333333333333333,0.028857712072641095,0.028857712072641095,-0.011492950717923297,-0.011939221659727273,0.0038727619985853834,-0.0010493108755998404,0.0038727619985853834,1.6739369364119516,9.5,3.0,-0.020441008742842937,-0.01831556197206402,-0.020441008742842937,1.0
breakout,breakeven_1,AMD,12,0,4,3,5,0.3333333333333333,0.05205627933448859,0.05346636874056332,-0.04027172585068713,-0.03474262395654659,0.0072841616488244125,0.0,0.0072841616488244125,1.7235013146276796,6.583333333333333,5.0,-0.06913643888795018,-0.05021984067567821,-0.06913643888795018,1.0
breakout,breakeven_1,AMZN,15,0,1,7,7,0.06666666666666667,0.010767675545931832,0.010767675545931832,-0.01705027592030728,-0.014114088769016209,-0.007238950393081274,0.0,-0.007238950393081274,0.09021785752290779,5.266666666666667,4.0,-0.042960881476811985,-0.03827959517400224,-0.042960881476811985,1.0
breakout,breakeven_1,ARM,6,0,2,3,1,0.3333333333333333,0.18748029751686868,0.18748029751686868,-0.06538763858152956,-0.0786676514767285,0.029799613214858117,-0.010489510489510467,0.029799613214858117,1.9114754366821802,4.833333333333333,3.5,-0.09651624328883923,-0.09205409533581155,-0.09651624328883923,1.0
breakout,breakeven_1,ASML,13,0,3,6,4,0.23076923076923078,0.07209234936347368,0.021093293585750628,-0.030538710103963973,-0.03235944949942626,0.002541906728202861,0.0,0.002541906728202861,1.180343719791164,7.076923076923077,6.0,-0.05891978217831295,-0.05454151491818968,-0.05891978217831295,1.0
breakout,breakeven_1,AVGO,20,0,7,9,4,0.35,0.07249945627908039,0.04326902811184796,-0.03598374025923116,-0.03427315203420356,0.009182126581024113,0.0,0.009182126581024113,1.567054052430655,7.45,7.0,-0.08111612892233,-0.06841054159418163,-0.08111612892233,0.9138093992143235
breakout,breakeven_1,BAC,9,0,2,3,4,0.2222222222222222,0.031744393957923944,0.031744393957923944,-0.03580137781581131,-0.04175657731842508,-0.0048794828368428945,0.0,-0.0048794828368428945,0.5911205265384015,8.222222222222221,7.0,-0.05976674293466333,-0.05256267668816803,-0.05976674293466333,1.0
breakout,breakeven_1,CAT,22,0,7,8,7,0.3181818181818182,0.03397591077244228,0.027384010677365067,-0.026606335891052185,-0.014354717144739848,0.0011354858308490227,0.0,0.0011354858308490227,1.117362497700593,7.681818181818182,5.5,-0.07592847390996615,-0.049591199900656524,-0.06288965841915067,0.9297327859230311
breakout,breakeven_1,COIN,9,0,0,5,4,0.0,,,-0.04017376248749771,-0.02459415320364411,-0.022318756937498727,-0.003478274138077442,-0.022318756937498727,0.0,2.3333333333333335,2.0,-0.10933888191320018,-0.08535145740312844,-0.10933888191320018,
breakout,breakeven_1,COP,15,0,1,8,6,0.06666666666666667,0.00427162294203054,0.00427162294203054,-0.022981393774520284,-0.016369936266144025,-0.011971968483608783,-0.005923863574809007,-0.011971968483608783,0.023234137711256517,2.8666666666666667,2.0,-0.058806527216633486,-0.04347563130152223,-0.058806527216633486,1.0
breakout,breakeven_1,COST,20,0,4,5,11,0.2,0.027222442799357205,0.009944876021178661,-0.02447447410909347,-0.017554905408162846,-0.0006741299674019263,0.0,-0.0006741299674019263,0.8898231742349955,6.45,4.0,-0.04041213320211934,-0.0397542118538668,-0.04041213320211934,1.0
breakout,breakeven_1,CRM,7,0,1,1,5,0.14285714285714285,0.17183413068380204,0.17183413068380204,-0.005640964190256947,-0.005640964190256947,0.0237418809276493,0.0,0.0237418809276493,30.46183682225697,8.285714285714286,3.0,-0.005640964190256947,-0.0039486749331798625,-0.005640964190256947,1.0
breakout,breakeven_1,CRWD,12,1,2,6,4,0.16666666666666666,0.08528050240396923,0.08528050240396923,-0.05046336668948326,-0.06343539375981327,-0.011018266277413424,-0.001857177295318424,-0.011018266277413424,0.5633162430397388,6.083333333333333,3.5,-0.083907517483083,-0.07682538406389613,-0.083907517483083,1.0
breakout,breakeven_1,CVX,14,0,2,7,5,0.14285714285714285,0.11574655979928494,0.11574655979928494,-0.020807828871247436,-0.007688315249001598,0.006131308392845559,-0.00022419561272446487,0.006131308392845559,1.5893270682668763,6.285714285714286,4.5,-0.05136536844280126,-0.048908467892888365,-0.05136536844280126,1.0
breakout,breakeven_1,DDOG,11,0,1,6,4,0.09090909090909091,0.031474415570028835,0.031474415570028835,-0.05677817225676022,-0.02198959547461088,-0.028108601633684772,-0.00894120439403756,-0.028108601633684772,0.0923900104535958,2.727272727272727,2.0,-0.21953813037602288,-0.13860778274093483,-0.21953813037602288,1.0
breakout,breakeven_1,DE,14,0,3,5,6,0.21428571428571427,0.05565577142437891,0.019320208933760297,-0.025456546975161375,-0.027470726747901297,0.0028346128140949883,0.0,0.0028346128140949883,1.3117828936976497,5.571428571428571,4.0,-0.048636004969550006,-0.04638137929242457,-0.048636004969550006,1.0
breakout,breakeven_1,ETN,18,0,4,11,3,0.2222222222222222,0.02506336467716319,0.012853297582031686,-0.03508953167454592,-0.021477284207526592,-0.01587396609507513,-0.003163793759128175,-0.01587396609507513,0.2597341815851877,6.222222222222222,6.5,-0.0855862321524784,-0.0725587211559974,-0.0855862321524784,1.0
breakout,breakeven_1,GE,18,0,4,4,10,0.2222222222222222,0.1451527348463505,0.14630867849889018,-0.0443248149119089,-0.049348878956498754,0.02240620442987591,0.0,0.02240620442987591,3.2747510651725658,8.333333333333334,5.0,-0.062293147043900654,-0.05470623239211692,-0.062293147043900654,1.0
breakout,breakeven_1,GOOGL,13,0,0,5,8,0.0,,,-0.03381402177421746,-0.047484732394250884,-0.01300539299008364,0.0,-0.01300539299008364,0.0,3.8461538461538463,3.0,-0.06094292600285511,-0.05313793077831976,-0.06094292600285511,
breakout,breakeven_1,GS,15,0,4,6,5,0.26666666666666666,0.03361689095510895,0.018692757136011817,-0.04891026750610775,-0.05248072939228793,-0.010599602747747383,0.0,-0.010599602747747383,0.4582117780063389,7.6,5.0,-0.0709964214813733,-0.06761928145664893,-0.0709964214813733,1.0
breakout,breakeven_1,HD,8,0,1,5,2,0.125,0.004602878264676091,0.004602878264676091,-0.012279146731853707,-0.009380917215354723,-0.007099106924324056,-0.0023476211564920635,-0.007099106924324056,0.07497065333921982,7.0,5.0,-0.035221287441627,-0.02712823717831349,-0.035221287441627,1.0
breakout,breakeven_1,HON,7,0,2,4,1,0.2857142857142857,0.06039564106364015,0.06039564106364015,-0.034047072964704134,-0.028483948047455743,-0.002199572818790891,-0.005202119063156485,-0.002199572818790891,0.8869432201448125,8.714285714285714,6.0,-0.07401827670074856,-0.06591994974668534,-0.07401827670074856,1.0
breakout,breakeven_1,HOOD,17,0,2,10,5,0.11764705882352941,0.10776476752314523,0.10776476752314523,-0.04685240486236349,-0.025918229835785234,-0.014882030210432029,-0.005611693781272686,-0.014882030210432029,0.4600180837663366,4.176470588235294,3.0,-0.1437077899233894,-0.12349466723239626,-0.1437077899233894,1.0
breakout,breakeven_1,JPM,11,0,3,3,5,0.2727272727272727,0.048737741044371154,0.057439784951992756,-0.035729117840077894,-0.037279025192223814,0.0035478063284436175,0.0,0.0035478063284436175,1.364090243216173,11.090909090909092,8.0,-0.03792858931098919,-0.0376038072516065,-0.03792858931098919,1.0
breakout,breakeven_1,LLY,24,0,4,8,12,0.16666666666666666,0.07726988093611437,0.05264768288880417,-0.03566399622670674,-0.034958663621505626,0.0009903147471168143,0.0,0.0009903147471168143,1.0833037392238638,6.041666666666667,4.0,-0.07505602680966805,-0.056516318649580274,-0.06582152817055426,1.0
breakout,breakeven_1,MA,10,0,3,4,3,0.3,0.01580439022096969,0.0062221950954861605,-0.03068939058969805,-0.030298895215993438,-0.007534439169588314,0.0,-0.007534439169588314,0.38623421442934197,7.0,5.5,-0.04054486304388594,-0.03615906228838973,-0.04054486304388594,1.0
breakout,breakeven_1,META,14,0,2,7,5,0.14285714285714285,0.04565253255540447,0.04565253255540447,-0.04698604471072233,-0.05108438615375532,-0.016971231990303388,-0.010570656740424733,-0.016971231990303388,0.27760542115048437,7.5,5.0,-0.0671520363247643,-0.0641904459777583,-0.0671520363247643,1.0
breakout,breakeven_1,MRVL,17,0,3,10,4,0.17647058823529413,0.13537472570859302,0.10343804170849413,-0.023869484153733456,-0.007021599332214468,0.00984878444637909,-0.0012117768538602025,0.00984878444637909,1.7014367571167504,3.3529411764705883,2.0,-0.0903728255254288,-0.06630240354785596,-0.0903728255254288,1.0
breakout,breakeven_1,MS,12,0,3,6,3,0.25,0.10751895692102147,0.026840682989550224,-0.03698717696166567,-0.04471453800399844,0.008386150749422533,-0.003236242958260749,0.008386150749422533,1.4534626018154415,7.916666666666667,3.0,-0.055832908578413054,-0.055668569045071996,-0.055832908578413054,1.0
breakout,breakeven_1,MSFT,9,0,3,5,1,0.3333333333333333,0.07674365482175927,0.0933889072231342,-0.024575763873593837,-0.03190668280768594,0.01192801612192318,-0.0007445528413672076,0.01192801612192318,1.8736423872680217,10.0,3.0,-0.04757766223185411,-0.045078058404792176,-0.04757766223185411,1.0
breakout,breakeven_1,MU,18,0,5,7,6,0.2777777777777778,0.04812966274998818,0.02873594566830806,-0.021536853763982493,-0.011610466895321525,0.004993907633447968,0.0,0.004993907633447968,1.5962559300652817,6.611111111111111,4.0,-0.0971560194190807,-0.02766119885986619,-0.0971560194190807,1.0
breakout,breakeven_1,NFLX,14,0,3,3,8,0.21428571428571427,0.036127883547685924,0.025361569270992756,-0.031802910240720274,-0.04159690800342486,0.0009267799943497816,0.0,0.0009267799943497816,1.1359930042322974,7.642857142857143,4.0,-0.04926283568358192,-0.04427998269147983,-0.04926283568358192,1.0
breakout,breakeven_1,NKE,1,0,0,1,0,0.0,,,-0.049813119429830244,-0.049813119429830244,-0.049813119429830244,-0.049813119429830244,-0.049813119429830244,0.0,5.0,5.0,-0.049813119429830244,-0.049813119429830244,-0.049813119429830244,
breakout,breakeven_1,NOW,7,0,2,1,4,0.2857142857142857,0.027221040846731714,0.027221040846731714,-0.0021153497255778086,-0.0021153497255778086,0.00747524742398366,0.0,0.00747524742398366,25.7366812849788,4.714285714285714,3.0,-0.0021153497255778086,-0.001480744807904466,-0.0021153497255778086,1.0
breakout,breakeven_1,NVDA,21,0,4,7,10,0.19047619047619047,0.051155600377876476,0.008229464843861889,-0.02525171692207882,-0.023330161485290324,0.0013266849074740072,0.0,0.0013266849074740072,1.1576152122528376,5.190476190476191,4.0,-0.059134127298469896,-0.03448665031204756,-0.04681038880525873,1.0
breakout,breakeven_1,ORCL,11,0,3,4,4,0.2727272727272727,0.016719064543594103,0.01889105939557889,-0.028927212016799597,-0.026000412150581742,-0.005959241312401462,0.0,-0.005959241312401462,0.4334775988924659,5.0,4.0,-0.06111506169780312,-0.052392172758198186,-0.06111506169780312,1.0
breakout,breakeven_1,PANW,15,0,4,6,5,0.26666666666666666,0.07462182861972044,0.06499265668387,-0.013110650533289081,-0.008219931578855921,0.014654894085276485,0.0,0.014654894085276485,3.7944635638152424,7.466666666666667,4.0,-0.04247738082866892,-0.02223612676456923,-0.04247738082866892,1.0
breakout,breakeven_1,PLTR,15,0,3,7,5,0.2,0.025741179475242237,0.0165870815630067,-0.020211812651801258,-0.01539564269521676,-0.004283943342458807,0.0,-0.004283943342458807,0.5458161645801197,4.2,3.0,-0.07317710799943022,-0.035025834187914884,-0.07317710799943022,1.0
breakout,breakeven_1,QCOM,8,0,3,4,1,0.375,0.048713572776196847,0.037686768342197974,-0.006865447486419707,-0.006774409992010733,0.014834866047863965,-0.0011809574890420116,0.014834866047863965,5.321602073924031,4.875,3.5,-0.011551054983573339,-0.01101205263542256,-0.011551054983573339,1.0
breakout,breakeven_1,ROKU,6,0,1,4,1,0.16666666666666666,0.06371136957017831,0.06371136957017831,-0.047835297261360876,-0.04467596186717443,-0.021271636579210867,-0.03796066526046449,-0.021271636579210867,0.3329725810110173,6.166666666666667,2.5,-0.06608532144735979,-0.06189762535480853,-0.06608532144735979,1.0
breakout,breakeven_1,RTX,13,0,2,3,8,0.15384615384615385,0.10520109250210263,0.10520109250210263,-0.028583717271940794,-0.03140592720991742,0.00958854101449099,0.0,0.00958854101449099,2.453636838092977,8.076923076923077,3.0,-0.05185025265236942,-0.039583657386898216,-0.05185025265236942,1.0
breakout,breakeven_1,SHOP,14,0,1,7,6,0.07142857142857142,0.21857475955597283,0.21857475955597283,-0.04322445905609392,-0.028466252922476287,-0.005999746702620331,-0.002540610048977876,-0.005999746702620331,0.722391126059704,3.7142857142857144,3.5,-0.08502876433416373,-0.08339539379777891,-0.08502876433416373,1.0
breakout,breakeven_1,SMCI,14,0,1,4,9,0.07142857142857142,0.5862437332633574,0.5862437332633574,-0.07804974836998385,-0.07784394712167408,0.01957462427024443,0.0,0.01957462427024443,1.8777886716698673,4.357142857142857,3.0,-0.13822502620668287,-0.12254971490814313,-0.13822502620668287,1.0
breakout,breakeven_1,TSLA,11,0,3,4,4,0.2727272727272727,0.10715869182379271,0.1053718971097859,-0.09202588325765346,-0.09287040614245773,-0.004238859778112336,0.0,-0.004238859778112336,0.8733305894258889,5.0,5.0,-0.16202942358134653,-0.13098358388079445,-0.16202942358134653,1.0
breakout,breakeven_1,TSM,20,0,5,9,6,0.25,0.03569489718283285,0.007158785011359692,-0.041602975198954444,-0.03911742482686842,-0.009797614543821286,0.0,-0.009797614543821286,0.4766605835297451,6.45,4.0,-0.10731163589001569,-0.07683579235964036,-0.10731163589001569,1.0
breakout,breakeven_1,UBER,9,0,1,6,2,0.1111111111111111,0.2527676675923196,0.2527676675923196,-0.04667031192775837,-0.040451319375787054,-0.003028244886025624,-0.013425788600550659,-0.003028244886025624,0.9026711598570494,7.222222222222222,2.0,-0.11205946390479227,-0.09575115435888755,-0.11205946390479227,1.0
breakout,breakeven_1,V,14,0,3,6,5,0.21428571428571427,0.03782633692235208,0.034945492122656185,-0.0266952830172158,-0.02990870792892686,-0.0033351919525884677,0.0,-0.0033351919525884677,0.7084835343000084,9.785714285714286,6.5,-0.04023518231209178,-0.03621241653671631,-0.04023518231209178,1.0
breakout,breakeven_1,WMT,9,0,4,2,3,0.4444444444444444,0.07075761512223672,0.07411380719267824,-0.0053474369109656195,-0.0053474369109656195,0.030259509629668405,0.0,0.030259509629668405,26.46412339232613,15.777777777777779,15.0,-0.005883089945163844,-0.005454567517805264,-0.005883089945163844,1.0
breakout,breakeven_1,XOM,9,0,3,4,2,0.3333333333333333,0.07455870786920944,0.03292121755966737,-0.01796980012610927,-0.011875718775611832,0.016866324789243475,0.0,0.016866324789243475,3.111833771632183,8.777777777777779,5.0,-0.04117548570849616,-0.030013688354024716,-0.04117548570849616,1.0
breakout,breakeven_2,AAPL,17,0,7,6,4,0.4117647058823529,0.04150327215417609,0.053804532398512794,-0.04483430375815108,-0.039800405678248885,0.001265710737078008,0.0,0.001265710737078008,1.0799874230470021,13.352941176470589,11.0,-0.10278754392746203,-0.05980090309610466,-0.10278754392746203,0.9796248380455406
breakout,breakeven_2,ABNB,6,0,2,3,1,0.3333333333333333,0.028857712072641095,0.028857712072641095,-0.02622031502069755,-0.020441008742842937,-0.003490920152801743,-0.0010493108755998404,-0.003490920152801743,0.7337240113212894,10.666666666666666,6.5,-0.05612131456805003,-0.047201238111748256,-0.05612131456805003,1.0
