hypothesis_id,group,group_value,a_n,b_n,a_mean,b_mean,delta,expected_direction
breakout:filter:bo_long_fail_trend,symbol,MS,11,28,0.023806845675450963,0.015394782721291411,-0.008412062954159551,1
breakout:filter:bo_long_fail_trend,symbol,MSFT,14,19,0.007215313951118867,0.02713022764708558,0.019914913695966714,1
breakout:filter:bo_long_fail_trend,symbol,MU,13,26,0.020209542743597063,0.022569829795724715,0.002360287052127652,1
breakout:filter:bo_long_fail_trend,symbol,NFLX,22,18,0.012492379510876334,0.012915005907022437,0.00042262639614610263,1
breakout:filter:bo_long_fail_trend,symbol,NKE,1,24,-0.07035493019638683,-0.00997210065965246,0.06038282953673437,1
breakout:filter:bo_long_fail_trend,symbol,NOW,9,15,-0.004057095166243147,-0.030155055870723778,-0.02609796070448063,1
breakout:filter:bo_long_fail_trend,symbol,NVDA,30,24,0.050322045613174236,0.052195534479654325,0.0018734888664800886,1
breakout:filter:bo_long_fail_trend,symbol,ORCL,14,12,0.02255089159130488,0.04494939216903889,0.02239850057773401,1
breakout:filter:bo_long_fail_trend,symbol,PANW,17,15,-0.024715574308249028,0.03172534981997937,0.0564409241282284,1
breakout:filter:bo_long_fail_trend,symbol,PLTR,21,22,0.018061277974083422,0.05401946763708431,0.03595818966300089,1
breakout:filter:bo_long_fail_trend,symbol,QCOM,9,27,-0.0273706260669589,0.024753889892015175,0.05212451595897408,1
breakout:filter:bo_long_fail_trend,symbol,ROKU,4,22,-0.18694232316801168,-0.027895478272453724,0.15904684489555795,1
